#Millis,TC1Internal(C),TC1External(C),TC2Internal(C),TC2External(C)
3762258,27.62,46.50,27.25,26.75
3762365,27.56,46.50,27.25,27.00
3762470,27.62,46.50,27.25,26.75
3762577,27.62,46.50,27.25,27.00
3762683,27.62,46.50,27.19,26.75
3762790,27.62,46.50,27.31,26.75
3762896,27.62,46.75,27.25,27.00
3763003,27.62,46.75,27.25,26.75
3763108,27.62,46.50,27.25,26.75
3763215,27.62,46.50,27.25,26.75
3763321,27.62,46.75,27.25,27.00
3763428,27.62,46.50,27.25,26.75
3763534,27.62,46.50,27.25,26.75
3763641,27.62,46.50,27.25,26.75
3763747,27.62,46.75,27.25,27.00
3763853,27.62,46.50,27.19,26.75
3763959,27.62,46.50,27.25,27.00
3764066,27.62,46.75,27.19,26.75
3764172,27.62,46.50,27.25,26.75
3764279,27.62,46.50,27.25,26.75
3764385,27.62,46.50,27.19,26.75
3764491,27.62,46.75,27.19,27.00
3764597,27.62,46.75,27.25,26.75
3764704,27.62,46.50,27.25,26.75
3764810,27.62,46.50,27.25,27.00
3764917,27.62,46.75,27.25,26.75
3765023,27.62,46.50,27.19,27.00
3765129,27.62,46.50,27.25,26.75
3765235,27.62,46.75,27.25,26.75
3765342,27.62,46.50,27.25,27.00
3765448,27.62,46.50,27.25,27.00
3765555,27.62,46.50,27.25,26.75
3765661,27.62,46.50,27.25,26.75
3765768,27.62,46.50,27.19,26.75
3765873,27.62,46.50,27.19,26.75
3765980,27.62,46.75,27.25,26.75
3766086,27.62,46.50,27.25,27.00
3766193,27.62,46.50,27.25,26.75
3766299,27.62,46.50,27.25,27.00
3766406,27.62,46.75,27.25,26.75
3766511,27.62,46.50,27.25,26.75
3766618,27.62,46.50,27.25,26.75
3766724,27.62,46.50,27.25,26.75
3766831,27.62,46.50,27.19,26.75
3766937,27.62,46.50,27.19,26.75
3767044,27.62,46.75,27.25,26.75
3767149,27.56,46.75,27.19,26.75
3767256,27.62,46.50,27.19,26.75
3767362,27.62,46.50,27.25,27.00
3767469,27.62,46.50,27.25,26.75
3767575,27.62,46.50,27.25,26.75
3767682,27.62,46.50,27.25,26.75
3767788,27.62,46.50,27.25,26.75
3767894,27.62,46.75,27.25,26.75
3768000,27.62,46.50,27.25,26.75
3768107,27.62,46.50,27.25,26.75
3768213,27.62,46.50,27.25,26.75
3768320,27.62,46.50,27.25,27.00
3768426,27.62,46.50,27.25,26.75
3768531,27.56,46.50,27.25,26.75
3768638,27.62,46.50,27.25,27.00
3768744,27.62,46.50,27.25,27.00
3768851,27.62,46.50,27.25,27.00
3768957,27.62,46.50,27.25,26.75
3769064,27.62,46.50,27.19,26.75
3769169,27.56,46.75,27.19,26.75
3769276,27.62,46.50,27.25,27.00
3769382,27.62,46.50,27.19,26.75
3769489,27.62,46.50,27.25,26.75
3769595,27.62,46.50,27.25,26.75
3769702,27.62,46.50,27.25,26.75
3769808,27.62,46.50,27.25,26.75
3769914,27.62,46.50,27.25,26.75
3770020,27.62,46.50,27.25,26.75
3770127,27.62,46.50,27.25,27.00
3770233,27.62,46.50,27.19,27.00
3770340,27.69,46.50,27.25,26.75
3770446,27.62,46.50,27.25,26.75
3770552,27.62,46.50,27.25,26.75
3770658,27.62,46.50,27.25,26.75
3770765,27.62,46.50,27.25,27.00
3770871,27.56,46.50,27.25,26.75
3770978,27.62,46.50,27.19,26.75
3771084,27.62,46.50,27.25,26.75
3771190,27.56,46.50,27.25,26.75
3771296,27.62,46.50,27.19,26.75
3771403,27.62,46.50,27.25,26.75
3771509,27.62,46.50,27.25,26.75
3771616,27.62,46.50,27.25,26.75
3771722,27.62,46.50,27.19,26.75
3771829,27.62,46.50,27.19,26.75
3771934,27.62,46.50,27.25,26.75
3772041,27.62,46.50,27.19,26.75
3772147,27.62,46.50,27.25,26.75
3772254,27.62,46.50,27.25,27.00
3772360,27.62,46.50,27.25,26.75
3772467,27.62,46.50,27.19,26.75
3772572,27.62,46.50,27.25,26.75
3772679,27.62,46.50,27.25,26.75
3772785,27.56,46.50,27.19,26.75
3772892,27.62,46.50,27.25,26.75
3772998,27.62,46.75,27.25,27.00
3773105,27.62,46.50,27.19,26.75
3773210,27.62,46.50,27.25,26.75
3773317,27.62,46.50,27.25,27.00
3773423,27.56,46.50,27.25,26.75
3773530,27.62,46.50,27.25,26.75
3773636,27.62,46.50,27.25,26.75
3773743,27.62,46.50,27.25,26.75
3773849,27.62,46.50,27.25,27.00
3773955,27.62,46.50,27.25,27.00
3774061,27.62,46.50,27.25,26.75
3774168,27.62,46.50,27.25,26.75
3774274,27.62,46.50,27.19,26.75
3774381,27.56,46.50,27.25,26.75
3774487,27.62,46.50,27.19,26.75
3774593,27.62,46.50,27.25,27.00
3774699,27.62,46.50,27.25,26.75
3774806,27.62,46.50,27.25,26.75
3774912,27.62,46.50,27.25,26.75
3775019,27.62,46.50,27.25,26.75
3775125,27.62,46.50,27.19,26.75
3775230,27.62,46.50,27.25,26.75
3775337,27.62,46.50,27.25,26.75
3775443,27.62,46.50,27.25,26.75
3775550,27.62,46.50,27.25,26.75
3775656,27.62,46.75,27.25,27.00
3775763,27.62,46.50,27.19,26.75
3775868,27.62,46.50,27.19,26.75
3775975,27.62,46.50,27.19,26.75
3776081,27.62,46.50,27.19,26.75
3776188,27.62,46.50,27.19,26.75
3776294,27.62,46.50,27.25,26.75
3776401,27.62,46.50,27.25,27.00
3776507,27.62,46.50,27.25,27.00
3776613,27.56,46.50,27.19,27.00
3776719,27.62,46.50,27.25,26.75
3776826,27.62,46.50,27.25,26.75
3776932,27.62,46.50,27.25,26.75
3777039,27.62,46.50,27.25,27.00
3777145,27.62,46.75,27.25,26.75
3777251,27.62,46.50,27.19,27.00
3777357,27.62,46.50,27.25,26.75
3777464,27.62,46.50,27.25,26.75
3777570,27.62,46.50,27.19,26.75
3777677,27.62,46.50,27.25,27.00
3777783,27.62,46.75,27.19,27.00
3777889,27.62,46.50,27.25,26.75
3777995,27.62,46.50,27.25,27.00
3778102,27.62,46.50,27.25,27.00
3778208,27.62,46.50,27.25,26.75
3778315,27.56,46.75,27.25,26.75
3778421,27.62,46.50,27.25,27.00
3778527,27.62,46.50,27.19,27.00
3778633,27.62,46.50,27.19,26.75
3778740,27.62,46.50,27.25,27.00
3778846,27.62,46.50,27.19,26.75
3778953,27.62,46.50,27.25,27.00
3779059,27.62,46.50,27.25,27.00
3779165,27.62,46.50,27.19,26.75
3779271,27.62,46.50,27.25,27.00
3779378,27.62,46.75,27.25,26.75
3779484,27.69,46.50,27.19,26.75
3779591,27.62,46.50,27.25,26.75
3779697,27.62,46.50,27.25,26.75
3779804,27.62,46.50,27.25,26.75
3779909,27.62,46.50,27.25,27.00
3780016,27.62,46.50,27.25,26.75
3780122,27.62,46.50,27.25,26.75
3780229,27.62,46.50,27.19,26.75
3780335,27.62,46.50,27.25,26.75
3780442,27.56,46.50,27.25,26.75
3780547,27.62,46.50,27.25,26.75
3780654,27.62,46.50,27.25,26.75
3780760,27.62,46.50,27.25,26.75
3780867,27.62,46.50,27.25,26.75
3780973,27.62,46.50,27.25,26.75
3781080,27.62,46.50,27.25,26.75
3781185,27.62,46.50,27.25,26.75
3781292,27.62,46.50,27.25,26.75
3781398,27.62,46.50,27.25,26.75
3781505,27.62,46.50,27.25,26.75
3781611,27.62,46.50,27.25,27.00
3781718,27.62,46.50,27.25,26.75
3781824,27.62,46.50,27.25,26.75
3781929,27.62,46.50,27.19,26.75
3782036,27.62,46.50,27.25,26.75
3782142,27.62,46.50,27.19,26.75
3782249,27.62,46.50,27.19,26.75
3782355,27.62,46.50,27.25,27.00
3782462,27.62,46.50,27.25,26.75
3782567,27.62,46.50,27.25,27.00
3782674,27.62,46.50,27.25,26.75
3782780,27.62,46.50,27.25,26.75
3782887,27.62,46.50,27.19,26.75
3782993,27.62,46.50,27.25,26.75
3783100,27.62,46.50,27.25,26.75
3783205,27.62,46.50,27.25,26.75
3783312,27.62,46.50,27.25,27.00
3783418,27.62,46.50,27.25,26.75
3783525,27.62,46.50,27.25,26.75
3783631,27.62,46.50,27.25,26.75
3783738,27.62,46.50,27.25,26.75
3783844,27.56,46.50,27.25,26.75
3783950,27.62,46.50,27.25,26.75
3784056,27.62,46.50,27.25,27.00
3784163,27.62,46.50,27.25,26.75
3784269,27.62,46.50,27.19,26.75
3784376,27.62,46.50,27.19,26.75
3784482,27.62,46.50,27.25,26.75
3784588,27.62,46.50,27.19,26.75
3784694,27.62,46.50,27.25,26.75
3784801,27.62,46.50,27.25,26.75
3784907,27.69,46.50,27.25,26.75
3785014,27.62,46.50,27.25,26.75
3785120,27.62,46.50,27.25,27.00
3785226,27.62,46.75,27.25,26.75
3785332,27.62,46.50,27.25,26.75
3785439,27.62,46.50,27.25,27.00
3785545,27.62,46.50,27.25,26.75
3785652,27.62,46.50,27.19,26.75
3785758,27.62,46.50,27.25,26.75
3785865,27.56,46.50,27.25,26.75
3785970,27.62,46.50,27.19,26.75
3786077,27.62,46.50,27.25,26.75
3786183,27.62,46.50,27.25,26.75
3786290,27.56,46.50,27.25,26.75
3786396,27.62,46.50,27.25,26.75
3786503,27.62,46.50,27.25,26.75
3786608,27.62,46.50,27.25,27.00
3786715,27.62,46.50,27.25,27.00
3786821,27.62,46.50,27.19,26.75
3786928,27.62,46.50,27.25,26.75
3787034,27.62,46.50,27.25,27.00
3787141,27.62,46.50,27.25,26.75
3787246,27.56,46.50,27.25,26.75
3787353,27.62,46.50,27.25,27.00
3787459,27.62,46.50,27.19,26.75
3787566,27.62,46.50,27.25,27.00
3787672,27.62,46.50,27.25,26.75
3787779,27.62,46.50,27.25,26.75
3787884,27.62,46.50,27.25,26.75
3787991,27.62,46.50,27.25,26.75
3788097,27.62,46.50,27.25,26.75
3788204,27.62,46.50,27.25,26.75
3788310,27.56,46.50,27.25,27.00
3788417,27.62,46.50,27.25,26.75
3788523,27.62,46.50,27.25,26.75
3788628,27.62,46.50,27.25,26.75
3788735,27.62,46.50,27.25,26.75
3788841,27.62,46.50,27.25,27.00
3788948,27.62,46.50,27.25,27.00
3789054,27.62,46.50,27.25,26.75
3789161,27.62,46.50,27.25,26.75
3789266,27.62,46.50,27.25,26.75
3789373,27.62,46.50,27.25,27.00
3789479,27.62,46.50,27.25,26.75
3789586,27.56,46.50,27.25,27.00
3789692,27.62,46.50,27.19,26.75
3789799,27.62,46.50,27.25,26.75
3789904,27.62,46.50,27.25,26.75
3790011,27.62,46.50,27.25,26.75
3790117,27.62,46.50,27.25,26.75
3790224,27.62,46.50,27.25,26.75
3790330,27.62,46.50,27.25,26.75
3790437,27.62,46.50,27.25,26.75
3790542,27.56,46.50,27.19,26.75
3790649,27.62,46.50,27.19,26.75
3790755,27.62,46.50,27.25,26.75
3790862,27.69,46.50,27.25,26.75
3790968,27.62,46.50,27.25,26.75
3791075,27.62,46.50,27.25,26.75
3791181,27.62,46.50,27.25,26.75
3791287,27.62,46.50,27.25,26.75
3791393,27.62,46.50,27.25,26.75
3791500,27.62,46.50,27.25,26.75
3791606,27.62,46.50,27.25,26.75
3791713,27.62,46.50,27.25,27.00
3791819,27.69,46.50,27.19,26.75
3791925,27.62,46.50,27.25,27.00
3792031,27.62,46.50,27.19,26.75
3792138,27.62,46.50,27.19,26.75
3792244,27.62,46.50,27.19,26.75
3792351,27.56,46.50,27.25,27.00
3792457,27.62,46.50,27.25,27.00
3792563,27.62,46.50,27.25,26.75
3792669,27.62,46.50,27.25,26.75
3792776,27.62,46.50,27.25,27.00
3792882,27.62,46.50,27.25,26.75
3792989,27.62,46.50,27.25,26.75
3793095,27.62,46.50,27.25,26.75
3793201,27.62,46.50,27.25,27.00
3793307,27.62,46.50,27.19,26.75
3793414,27.62,46.50,27.25,27.00
3793520,27.62,46.50,27.25,26.75
3793627,27.62,46.50,27.19,26.75
3793733,27.62,46.50,27.25,26.75
3793840,27.62,46.50,27.25,26.75
3793945,27.62,46.50,27.25,26.75
3794052,27.62,46.50,27.25,27.00
3794158,27.62,46.50,27.25,26.75
3794265,27.62,46.50,27.25,26.75
3794371,27.62,46.50,27.19,26.75
3794478,27.62,46.50,27.19,26.75
3794583,27.69,46.50,27.19,26.75
3794690,27.62,46.50,27.25,26.75
3794796,27.62,46.50,27.25,26.75
3794903,27.62,46.50,27.25,26.75
3795009,27.62,46.50,27.25,26.75
3795116,27.62,46.50,27.25,26.75
3795221,27.62,46.50,27.19,27.00
3795328,27.62,46.50,27.25,26.75
3795434,27.62,46.50,27.25,27.00
3795540,27.62,46.50,27.25,26.75
3795647,27.62,46.25,27.19,26.75
3795753,27.62,46.50,27.25,26.75
3795860,27.62,46.50,27.25,26.75
3795965,27.62,46.50,27.25,26.75
3796072,27.69,46.50,27.25,26.75
3796178,27.62,46.50,27.25,26.75
3796285,27.62,46.50,27.25,26.75
3796391,27.69,46.50,27.19,26.75
3796498,27.62,46.50,27.19,26.75
3796603,27.62,46.50,27.25,27.00
3796710,27.62,46.50,27.19,26.75
3796816,27.62,46.50,27.25,26.75
3796923,27.62,46.50,27.25,26.75
3797029,27.62,46.50,27.25,27.00
3797136,27.62,46.50,27.19,26.75
3797241,27.62,46.50,27.25,26.75
3797348,27.62,46.25,27.19,26.75
3797454,27.62,46.50,27.25,26.75
3797561,27.62,46.50,27.25,26.75
3797667,27.62,46.50,27.25,27.00
3797774,27.62,46.25,27.25,26.75
3797879,27.62,46.50,27.25,27.00
3797986,27.62,46.50,27.25,26.75
3798092,27.56,46.50,27.25,26.75
3798199,27.62,46.50,27.25,26.75
3798305,27.62,46.50,27.19,26.75
3798412,27.62,46.50,27.25,26.75
3798518,27.62,46.50,27.25,26.75
3798624,27.62,46.50,27.25,26.75
3798730,27.62,46.50,27.25,26.75
3798837,27.62,46.25,27.25,26.75
3798943,27.62,46.50,27.25,27.00
3799050,27.62,46.50,27.25,26.75
3799156,27.62,46.25,27.25,26.75
3799262,27.62,46.25,27.25,26.75
3799368,27.62,46.50,27.19,26.75
3799475,27.62,46.50,27.25,26.75
3799581,27.62,46.25,27.25,26.75
3799688,27.69,46.25,27.25,26.75
3799794,27.62,46.50,27.25,26.75
3799901,27.62,46.50,27.25,26.75
3800006,27.62,46.25,27.25,26.75
3800113,27.62,46.50,27.25,26.75
3800219,27.62,46.25,27.25,27.00
3800326,27.62,46.25,27.25,26.75
3800432,27.62,46.50,27.25,27.00
3800539,27.56,46.25,27.25,27.00
3800644,27.62,46.25,27.25,26.75
3800751,27.62,46.50,27.25,26.75
3800857,27.62,46.25,27.25,26.75
3800964,27.62,46.25,27.25,26.75
3801070,27.62,46.25,27.25,26.75
3801177,27.62,46.25,27.25,26.75
3801283,27.62,46.50,27.25,26.75
3801389,27.62,46.25,27.25,26.75
3801495,27.62,46.25,27.25,26.75
3801602,27.62,46.25,27.25,26.75
3801708,27.62,46.25,27.25,27.00
3801815,27.62,46.25,27.25,26.75
3801921,27.62,46.25,27.25,26.75
3802027,27.62,46.25,27.25,27.00
3802133,27.62,46.25,27.25,26.75
3802240,27.62,46.25,27.25,26.75
3802346,27.62,46.25,27.25,26.75
3802452,27.62,46.25,27.19,26.75
3802559,27.62,46.50,27.19,27.00
3802664,27.62,46.25,27.25,26.75
3802771,27.62,46.25,27.25,26.75
3802877,27.62,46.50,27.19,26.75
3802984,27.62,46.50,27.25,26.75
3803090,27.62,46.25,27.25,26.75
3803197,27.62,46.50,27.25,26.75
3803303,27.62,46.25,27.19,26.75
3803409,27.62,46.25,27.25,26.75
3803515,27.62,46.25,27.25,27.00
3803622,27.62,46.25,27.25,26.75
3803728,27.62,46.25,27.25,26.75
3803835,27.62,46.25,27.25,26.75
3803941,27.62,46.25,27.25,26.75
3804048,27.62,46.25,27.25,26.75
3804153,27.62,46.25,27.25,26.75
3804260,27.62,46.25,27.25,27.00
3804366,27.62,46.50,27.25,27.00
3804473,27.62,46.25,27.25,27.00
3804579,27.62,46.25,27.25,26.75
3804686,27.69,46.50,27.25,26.75
3804791,27.56,46.25,27.19,26.75
3804898,27.62,46.25,27.25,26.75
3805004,27.62,46.25,27.25,26.75
3805111,27.62,46.25,27.25,27.00
3805217,27.62,46.25,27.19,26.75
3805324,27.62,46.25,27.19,27.00
3805429,27.62,46.25,27.19,26.75
3805536,27.62,46.25,27.19,26.75
3805642,27.62,46.25,27.25,26.75
3805749,27.62,46.25,27.19,26.75
3805855,27.69,46.25,27.25,26.75
3805962,27.62,46.25,27.19,26.75
3806068,27.62,46.50,27.25,26.75
3806174,27.62,46.25,27.19,26.75
3806280,27.62,46.25,27.25,27.00
3806387,27.62,46.25,27.25,26.75
3806493,27.62,46.25,27.25,26.75
3806600,27.62,46.50,27.25,26.75
3806706,27.62,46.25,27.25,26.75
3806813,27.62,46.25,27.25,27.00
3806918,27.62,46.25,27.25,27.00
3807025,27.62,46.25,27.25,27.00
3807131,27.69,46.25,27.25,27.00
3807238,27.62,46.25,27.25,26.75
3807344,27.62,46.25,27.25,26.75
3807451,27.62,46.25,27.19,26.75
3807556,27.62,46.25,27.19,26.75
3807663,27.62,46.25,27.25,26.75
3807769,27.62,46.25,27.25,26.75
3807876,27.62,46.25,27.25,26.75
3807982,27.62,46.25,27.25,26.75
3808089,27.62,46.25,27.25,26.75
3808194,27.62,46.25,27.25,27.00
3808301,27.62,46.25,27.25,27.00
3808407,27.62,46.25,27.25,26.75
3808514,27.62,46.25,27.25,26.75
3808620,27.62,46.25,27.25,27.00
3808727,27.62,46.25,27.25,27.00
3808833,27.62,46.25,27.25,27.00
3808939,27.62,46.25,27.25,27.00
3809045,27.62,46.25,27.25,27.00
3809152,27.62,46.25,27.25,27.00
3809258,27.56,46.25,27.25,27.00
3809364,27.62,46.25,27.25,26.75
3809471,27.62,46.25,27.25,27.00
3809576,27.62,46.25,27.25,27.00
3809683,27.62,46.25,27.25,26.75
3809789,27.56,46.25,27.19,26.75
3809896,27.62,46.25,27.25,26.75
3810002,27.62,46.25,27.25,26.75
3810109,27.62,46.25,27.25,26.75
3810214,27.62,46.25,27.25,26.75
3810321,27.62,46.25,27.25,26.75
3810427,27.62,46.25,27.25,27.00
3810534,27.62,46.25,27.25,26.75
3810640,27.62,46.25,27.25,26.75
3810747,27.62,46.25,27.25,27.00
3810853,27.62,46.25,27.25,27.00
3810959,27.62,46.25,27.25,26.75
3811065,27.62,46.25,27.25,26.75
3811172,27.62,46.25,27.19,26.75
3811278,27.62,46.25,27.19,26.75
3811385,27.62,46.25,27.25,27.00
3811491,27.62,46.25,27.25,26.75
3811597,27.62,46.25,27.25,26.75
3811703,27.62,46.25,27.19,26.75
3811810,27.62,46.50,27.25,26.75
3811916,27.62,46.25,27.25,26.75
3812023,27.62,46.25,27.25,26.75
3812129,27.62,46.25,27.19,26.75
3812236,27.62,46.25,27.25,27.00
3812341,27.56,46.25,27.25,27.00
3812448,27.62,46.25,27.25,27.00
3812554,27.62,46.25,27.25,26.75
3812661,27.62,46.25,27.25,26.75
3812767,27.62,46.25,27.25,27.00
3812874,27.62,46.25,27.25,26.75
3812979,27.62,46.25,27.25,26.75
3813086,27.62,46.25,27.25,27.00
3813192,27.62,46.25,27.25,26.75
3813299,27.62,46.25,27.25,27.00
3813405,27.62,46.25,27.19,26.75
3813512,27.62,46.25,27.25,26.75
3813618,27.62,46.25,27.25,27.00
3813724,27.62,46.25,27.19,26.75
3813830,27.62,46.25,27.19,26.75
3813937,27.62,46.25,27.25,26.75
3814043,27.62,46.25,27.25,27.00
3814150,27.62,46.25,27.19,27.00
3814256,27.62,46.25,27.25,26.75
3814362,27.62,46.25,27.25,26.75
3814468,27.62,46.25,27.25,26.75
3814575,27.62,46.25,27.19,26.75
3814681,27.62,46.25,27.25,27.00
3814788,27.62,46.25,27.25,26.75
3814894,27.62,46.25,27.25,26.75
3815001,27.62,46.25,27.25,26.75
3815106,27.62,46.25,27.25,27.00
3815213,27.62,46.25,27.25,26.75
3815319,27.62,46.25,27.19,26.75
3815426,27.62,46.25,27.25,26.75
3815532,27.62,46.50,27.25,26.75
3815639,27.62,46.25,27.19,26.75
3815744,27.62,46.25,27.25,27.00
3815851,27.62,46.25,27.19,26.75
3815957,27.62,46.25,27.25,26.75
3816064,27.62,46.25,27.19,26.75
3816170,27.62,46.25,27.19,26.75
3816276,27.62,46.25,27.25,26.75
3816383,27.62,46.25,27.25,26.75
3816488,27.62,46.25,27.25,26.75
3816595,27.62,46.25,27.25,26.75
3816701,27.62,46.25,27.25,26.75
3816808,27.62,46.25,27.25,26.75
3816914,27.69,46.25,27.25,26.75
3817021,27.62,46.25,27.25,26.75
3817126,27.62,46.25,27.19,26.75
3817233,27.62,46.25,27.25,26.75
3817339,27.62,46.25,27.25,26.75
3817446,27.62,46.25,27.25,26.75
3817552,27.62,46.25,27.19,26.75
3817659,27.69,46.25,27.19,26.75
3817765,27.62,46.25,27.25,26.75
3817871,27.56,46.25,27.25,27.00
3817977,27.62,46.25,27.25,26.75
3818084,27.69,46.25,27.25,26.75
3818190,27.62,46.25,27.19,26.75
3818297,27.62,46.25,27.25,26.75
3818403,27.62,46.25,27.25,26.75
3818509,27.62,46.25,27.19,26.75
3818615,27.62,46.25,27.19,26.75
3818722,27.62,46.25,27.25,26.75
3818828,27.62,46.25,27.25,26.75
3818935,27.62,46.25,27.25,27.00
3819041,27.62,46.25,27.25,26.75
3819148,27.62,46.25,27.19,26.75
3819253,27.62,46.25,27.25,26.75
3819360,27.56,46.25,27.25,27.00
3819466,27.62,46.25,27.25,26.75
3819573,27.56,46.25,27.19,26.75
3819679,27.62,46.25,27.25,26.75
3819786,27.56,46.25,27.19,27.00
3819892,27.62,46.25,27.25,26.75
3819998,27.62,46.25,27.25,27.00
3820104,27.56,46.25,27.25,26.75
3820211,27.62,46.25,27.25,27.00
3820317,27.62,46.25,27.25,26.75
3820424,27.62,46.25,27.19,26.75
3820530,27.56,46.25,27.25,26.75
3820636,27.62,46.25,27.25,26.75
3820742,27.62,46.25,27.25,27.00
3820849,27.62,46.25,27.25,26.75
3820955,27.62,46.25,27.19,26.75
3821062,27.62,46.25,27.25,27.00
3821168,27.56,46.25,27.25,26.75
3821274,27.62,46.25,27.25,26.75
3821380,27.62,46.25,27.19,26.75
3821487,27.62,46.25,27.25,26.75
3821593,27.62,46.25,27.25,26.75
3821700,27.62,46.25,27.19,26.75
3821806,27.62,46.25,27.25,26.75
3821913,27.62,46.25,27.19,26.75
3822018,27.62,46.25,27.19,26.75
3822125,27.62,46.25,27.19,26.75
3822231,27.62,46.25,27.25,26.75
3822338,27.62,46.25,27.19,26.75
3822444,27.62,46.25,27.19,26.75
3822551,27.62,46.25,27.25,26.75
3822657,27.62,46.25,27.25,26.75
3822763,27.62,46.25,27.19,26.75
3822869,27.62,46.25,27.25,26.75
3822976,27.62,46.25,27.25,26.75
3823082,27.62,46.25,27.19,26.75
3823188,27.62,46.25,27.25,26.75
3823295,27.62,46.25,27.25,26.75
3823400,27.62,46.25,27.25,26.75
3823507,27.62,46.25,27.19,26.75
3823613,27.62,46.25,27.25,27.00
3823720,27.62,46.25,27.25,26.75
3823826,27.62,46.25,27.25,27.00
3823933,27.62,46.25,27.25,26.75
3824039,27.62,46.25,27.25,26.75
3824145,27.62,46.25,27.25,26.75
3824251,27.62,46.25,27.19,26.75
3824358,27.62,46.25,27.19,26.75
3824464,27.62,46.25,27.25,26.75
3824571,27.62,46.25,27.25,26.75
3824677,27.62,46.25,27.19,26.75
3824783,27.62,46.25,27.19,26.75
3824889,27.62,46.25,27.25,26.75
3824996,27.62,46.25,27.25,26.75
3825102,27.62,46.25,27.25,26.75
3825209,27.62,46.25,27.19,26.75
3825315,27.62,46.25,27.19,26.75
3825422,27.62,46.25,27.25,26.75
3825527,27.62,46.25,27.25,26.75
3825634,27.62,46.25,27.19,26.75
3825740,27.62,46.25,27.25,27.00
3825847,27.62,46.25,27.25,26.75
3825953,27.62,46.25,27.25,26.75
3826060,27.62,46.25,27.19,26.75
3826166,27.56,46.25,27.25,26.75
3826272,27.62,46.25,27.25,26.75
3826378,27.62,46.25,27.25,26.75
3826485,27.62,46.25,27.25,26.75
3826591,27.62,46.25,27.19,26.75
3826698,27.56,46.25,27.19,26.75
3826804,27.56,46.25,27.25,26.75
3826910,27.62,46.25,27.25,26.75
3827016,27.62,46.25,27.25,26.75
3827123,27.62,46.25,27.25,26.75
3827229,27.62,46.25,27.25,26.75
3827336,27.62,46.25,27.25,26.75
3827442,27.62,46.25,27.19,26.75
3827549,27.62,46.25,27.19,26.75
3827654,27.62,46.25,27.25,26.75
3827761,27.56,46.25,27.19,26.75
3827867,27.62,46.25,27.25,27.00
3827974,27.56,46.25,27.25,26.75
3828080,27.62,46.25,27.25,26.75
3828187,27.62,46.25,27.19,27.00
3828293,27.62,46.25,27.19,26.75
3828399,27.62,46.25,27.19,26.75
3828505,27.62,46.25,27.19,26.75
3828612,27.62,46.25,27.19,26.75
3828718,27.56,46.25,27.25,26.75
3828825,27.62,46.25,27.25,26.75
3828931,27.56,46.25,27.19,26.75
3829037,27.56,46.25,27.19,26.75
3829143,27.62,46.25,27.19,26.75
3829250,27.56,46.25,27.19,26.75
3829356,27.62,46.25,27.25,26.75
3829463,27.62,46.25,27.25,26.75
3829569,27.62,46.25,27.25,26.75
3829676,27.62,46.25,27.25,26.75
3829781,27.62,46.25,27.19,26.75
3829888,27.62,46.25,27.25,26.75
3829994,27.62,46.25,27.25,26.75
3830100,27.62,46.25,27.25,26.75
3830207,27.62,46.25,27.19,26.75
3830313,27.56,46.25,27.25,26.75
3830420,27.56,46.00,27.19,26.75
3830525,27.62,46.25,27.19,26.75
3830632,27.62,46.25,27.19,27.00
3830738,27.56,46.00,27.19,26.75
3830845,27.62,46.25,27.19,26.75
3830951,27.56,46.25,27.25,26.75
3831058,27.56,46.25,27.19,26.75
3831163,27.62,46.25,27.19,26.75
3831270,27.62,46.00,27.19,26.75
3831376,27.62,46.25,27.25,26.75
3831483,27.62,46.25,27.19,26.75
3831589,27.62,46.25,27.25,26.75
3831696,27.62,46.00,27.19,26.75
3831802,27.62,46.25,27.19,26.75
3831908,27.56,46.25,27.19,26.75
3832014,27.56,46.25,27.25,26.75
3832121,27.62,46.25,27.19,26.75
3832227,27.62,46.25,27.25,26.75
3832334,27.62,46.25,27.19,27.00
3832440,27.62,46.25,27.25,26.75
3832546,27.56,46.25,27.25,26.75
3832652,27.62,46.25,27.19,26.75
3832759,27.62,46.25,27.25,27.00
3832865,27.56,46.25,27.25,27.00
3832972,27.62,46.00,27.19,26.75
3833078,27.56,46.25,27.19,26.75
3833185,27.62,46.25,27.19,26.75
3833290,27.56,46.00,27.19,26.75
3833397,27.62,46.25,27.25,27.00
3833503,27.62,46.25,27.25,26.75
3833610,27.62,46.25,27.19,26.75
3833716,27.62,46.25,27.25,26.75
3833823,27.56,46.25,27.25,26.75
3833928,27.62,46.25,27.19,26.75
3834035,27.62,46.25,27.25,26.75
3834141,27.62,46.25,27.19,26.75
3834248,27.62,46.25,27.19,26.75
3834354,27.62,46.25,27.25,27.00
3834461,27.62,46.25,27.25,26.75
3834567,27.62,46.25,27.19,26.75
3834673,27.62,46.25,27.25,27.00
3834779,27.62,46.25,27.19,26.75
3834886,27.62,46.25,27.25,27.00
3834992,27.62,46.25,27.25,26.75
3835099,27.62,46.25,27.25,26.75
3835205,27.62,46.25,27.25,26.75
3835312,27.62,46.25,27.25,26.75
3835417,27.62,46.25,27.19,26.75
3835524,27.62,46.25,27.19,26.75
3835630,27.62,46.25,27.19,26.75
3835737,27.62,46.25,27.25,26.75
3835843,27.62,46.25,27.19,26.75
3835950,27.56,46.25,27.19,26.75
3836055,27.56,46.00,27.19,26.75
3836162,27.62,46.25,27.19,26.75
3836268,27.62,46.00,27.19,26.75
3836375,27.56,46.00,27.19,26.75
